2281466695;2281466457
2281466457;263930369
263930369;622540030
622540030;2281466456
2281466456;263930371
263930371;2281466453
2281466453;263930374
263930374;616541931
616541931;2281466439
2281466439;263930377
263930377;2281466437
2281466437;263930379
263930340;1960962181
1960962181;616348323
263930328;616542000
616542000;5003599893
5003599893;2047462909
263930344;263930328
263930332;263930340
2274599727;263930340
2795141663;616542028
616542028;2795141663
2795141661;2795141662
2795141662;2795141661
263930328;263930332
2185744986;2185744987
2185744987;2185744986
2185744985;2185744989
2185744989;2185744985
2185744989;2816812181
2816812181;2185744989
2816812181;2185744982
2185744982;2816812181
2185744984;2816812178
2816812178;2185744984
2816812178;2816812177
2816812177;2816812178
2816812177;2185744983
2185744983;2816812177
2863417543;5146405191
5146405191;3694543622
3694543622;5146405195
5146405195;5146405194
5146405194;5146405192
3694543619;3694543616
3694543616;3694543658
3694543658;3694543659
3694543659;3694543633
2863417543;3694543669
3694543669;3694543610
3694543610;3694543644
3694543644;3694543646
3694543646;3694543657
2863417545;3694543605
3694543605;2863417566
3761441138;3761441139
3761441139;3761441138
3761441139;628524890
628524890;3761441139
2032550247;2032550243
2032550243;2032550247
2851758888;616297150
616297150;616348274
616348274;2863417552
2851758878;2290969032
2290969032;616348281
5146405186;5146405185
621912974;616348238
616348238;616348237
616348237;2863417565
2863417565;616348272
616348272;618052062
618052062;2851762517
2809486650;2809486651
2809486651;2809486650
616541884;616541883
616541883;616541874
616541874;616541882
2846765181;2846765182
2846765182;2846765181
2846765182;2846765183
2846765183;2846765182
2846765183;2846765190
2846765190;2846765183
2846765190;2846765184
2846765184;2846765190
2846765184;2846765185
2846765185;2846765184
2846765186;2846765187
2846765187;2846765186
2846765187;2846765188
2846765188;2846765187
2846765188;2846765189
2846765189;2846765188
2846765189;2846765190
2846765190;2846765189
4417317633;4417317634
4417317634;4417317633
4417317634;4417317635
4417317635;4417317634
4417317632;4417317633
4417317633;4417317632
2809486646;2809486647
2809486647;2809486646
2809486645;1703093855
1703093855;2809486645
1703093855;1703093813
1703093813;1703093855
253406666;622540306
622540306;253406666
622540306;622540480
622540480;622540306
622540480;622540447
622540447;622540480
622540447;264900307
264900307;622540447
264900299;622540401
622540401;622540408
622540408;622540328
622540328;2279081404
264771021;622540447
622540447;264771021
622540447;622540200
622540200;622540447
622540200;622540224
622540224;622540200
622540224;5131986920
5131986920;622540224
1704819387;5397088053
5397088053;1947359815
1288548229;2846765177
2846765177;1288548229
2846765177;2846765179
2846765179;2846765177
2846765179;2846765173
2846765173;2846765179
2846765173;2846765174
2846765174;2846765173
2846765177;2846765178
2846765178;2846765177
2846765179;2846765180
2846765180;2846765179
2895338035;1703464626
1703464626;2895338035
1703464626;1703464659
1703464659;1703464626
1703464659;1703464695
1703464695;1703464659
2794662378;2794661400
2794661400;2794662378
2794661400;2794682990
2794682990;2794661400
2794682990;2794654815
2794654815;2794682990
2794654815;2794683000
2794683000;2794654815
2794683000;2794663705
2794663705;2794683000
2794663705;1714600877
1714600877;2794663705
2086174247;264770988
264770988;264770960
264770960;264771024
264771024;622540306
622540306;990216468
990216468;622540188
622540188;990216488
990216488;622540215
622540215;622540313
622540313;264900305
264900305;622540243
622540243;622540328
622540328;622540332
1704819355;4442503236
4442503236;1704819338
1704819338;1704819332
1704819332;2527349274
2527349274;1704819327
1704819327;2527349268
4022871925;4022871926
4022871926;4022871925
264771045;264899081
264899081;265626253
265626253;4370875727
4370875727;2366160326
2366160326;2366160343
2527301754;2527301732
1952017448;2851758869
2851758869;2851762506
2851762506;2851758888
2851758888;2851758871
264900301;622540251
622540251;264900301
622540251;622540247
622540247;622540251
622540247;622540243
622540243;622540247
622539432;2856202217
2856202217;622539432
2856202217;622539426
622539426;2856202217
622539426;2856202218
2856202218;622539426
2856202218;2856213555
2856213555;2856202218
2856213555;2856213556
2856213556;2856213555
2856213556;2856213557
2856213557;2856213556
2527301757;2527301756
2527301756;2527301755
2527301755;5178148725
5178148725;3990984425
3990984425;2527301754
2856202209;2856202210
2856202210;2856202209
622539442;622539570
622539570;622539442
622539570;2856202208
2856202208;622539570
2856202208;622539557
622539557;2856202208
2527301753;3990984426
3990984426;2527301760
2527301760;2527301759
2527301759;2527301758
2856202211;2856178013
2856178013;2856202211
2794661391;2794661393
2794661393;2794661391
2794661393;2794661396
2794661396;2794661393
2794661396;2794661400
2794661400;2794661396
622540215;990494361
990494361;622540215
990494361;622540216
622540216;990494361
622540216;622540224
622540224;622540216
622540224;622540228
622540228;622540224
2856202203;2856202204
2856202204;2856202203
2856202201;2856202202
2856202202;2856202201
2856202205;2856202207
2856202207;2856202205
2856202207;2856202206
2856202206;2856202207
2281480594;264899082
264899082;265020871
265020871;265020873
622540188;622540196
622540196;622540188
2794547155;2794547159
2794547159;2794547155
264943675;264943676
264943676;1275276019
1275276019;1275276036
1275276036;2245172160
2245172160;1275276080
1275276080;1275276040
1275276040;2245172159
2245172159;1275276043
1275276043;1275276079
1275276079;1275276077
1903572117;1903572134
1903572134;1903572133
1903572133;264943675
2503434271;2503786478
2503786478;2503434270
2503434270;2503434269
2503434269;2503434268
2503434268;4430700177
4430700177;2503434267
622540138;2813641159
2813641159;622540138
2813641159;622540144
622540144;2813641159
622540144;3372667673
3372667673;622540144
3372667673;622540072
622540072;3372667673
622540072;3372669096
3372669096;622540072
3372669096;622540147
622540147;3372669096
622540147;622540150
622540150;622540147
2503441336;2503441337
2503441337;2503441336
2503441334;2503441335
2503441335;2503441334
2503441335;2858527445
2858527445;2503441335
2503441332;2503441333
2503441333;2503441332
622540118;478337761
478337761;622540118
478337761;622540122
622540122;478337761
622540122;3372669601
3372669601;622540122
3372669601;616542051
616542051;3372669601
616542051;616542058
616542058;616542051
616542058;2507386619
2507386619;616542058
2507386619;622540125
622540125;2507386619
622540125;622540092
622540092;622540125
622540092;622540129
622540129;622540092
5157793304;5157793303
5157793303;5157793304
5157793308;5157793307
5157793307;5157793306
5157793306;5157793304
5157793304;5157793305
5157793305;5462340046
1897478884;1897478883
1897478883;1897478884
1719376600;1719376574
1719376574;1719376600
1719376574;1719376514
1719376514;1719376574
1719376514;1719376518
1719376518;1719376514
1719376518;1719376503
1719376503;1719376518
1719376503;1719376458
1719376458;1719376503
1719376458;1719376455
1719376455;1719376458
1719376455;1719376439
1719376439;1719376455
1719376439;1719376429
1719376429;1719376439
1719376429;1719376417
1719376417;1719376429
2812015906;2812015912
2812015912;2812015906
265021135;265626282
265626282;265021135
265626282;4016323731
4016323731;265626282
4016323731;477116646
477116646;4016323731
477116646;616542007
616542007;477116646
616542007;616542008
616542008;616542007
2856953892;2856953893
2856953893;2856953892
1704762604;2856972622
2856972622;1704762604
2856972622;1704762660
1704762660;2856972622
1704762660;1704762727
1704762727;1704762660
2856953894;2856846373
2856846373;2856953894
2856953895;2856953896
2856953896;2856953895
2856953896;2856953897
2856953897;2856953896
2856953897;2856953898
2856953898;2856953897
2856953899;2856953900
2856953900;2856953899
2856953900;2856959401
2856959401;2856953900
2856959401;2856959402
2856959402;2856959401
2812015905;2812015910
2812015910;2812015905
2812015910;2812015912
2812015912;2812015910
2812015903;2812015906
2812015906;2812015903
2812015906;2812015907
2812015907;2812015906
2812015907;2812015904
2812015904;2812015907
1704518342;1663130994
1663130994;1663130996
1663130996;1704557889
1704557889;1663131003
1663131003;1704557906
1704557906;1704557908
1704557908;1704557926
1704557926;1663131008
1663131008;1704557988
1704557988;1704558012
1704558012;1663131013
1663131013;1663131014
1663131014;4463521091
4463521091;1704558068
1704558068;4962713881
4962713881;1704558125
1704558125;4463520971
4463520971;2869064256
2869064256;1704558145
1704558145;1663131018
1663131018;4801804241
622541057;622541028
622541028;622541505
2507317223;2794687155
2794687155;2507317224
622541495;622541501
622541501;622541495
622541501;622541505
622541505;622541501
622541505;2507317223
2507317223;622541505
2507317219;2507317220
2507317220;2507317221
2507317221;622541550
622541550;622541546
622541546;622541543
622541543;2794654453
2794654453;622540907
622540907;1633766367
1633766367;263930061
476763742;476792293
476792293;477116662
477116662;476763743
476763743;478337885
478337885;476763745
476763745;477371705
477371705;477358138
477358138;587741498
587741498;477116651
4962713883;1704558184
1704558184;4962713883
3694547073;3771292770
3771292770;3771292771
3771292771;3771292772
3771292772;3771292774
3771292774;3771292775
3771292775;3771292776
3771292776;3726352374
3694547041;3771292777
3771292777;3771292778
3771292778;3771292779
3771292779;3771292780
3771292780;3771292781
3771292781;3771292782
3771292782;3771292783
3771292783;3771292784
3771292784;3771292785
3771292785;3694547062
4801804253;1704558150
1704558150;4801804253
1897478702;1897478364
1897478364;1897478702
2816812167;2816812168
2816812168;2816812167
2816812168;2185744986
2185744986;2816812168
2185744986;2185744984
2185744984;2185744986
2185744984;2185744985
2185744985;2185744984
2185744985;2816812171
2816812171;2185744985
2816812171;2816812173
2816812173;2816812171
2816812173;2816812175
2816812175;2816812173
2816812175;2816812176
2816812176;2816812175
4790280271;4790280272
4790280272;4790280273
4790280273;4790280274
4790280274;4790280275
4790280275;4790280276
4790280276;4790280277
4790280277;4790280278
4790280278;4790280279
4790280279;4790280280
4790280280;4790280281
4790280281;4790280282
4790280282;5178235195
5178235195;4790280283
4790280283;4790280284
4790280284;4790280285
4790280285;4790283723
4790283723;2862181004
2862181004;4790280286
4790280286;4790280287
4790280287;4790280288
4790280288;4790280289
4790280289;4790280290
4790280290;4790280291
4790280291;4790280292
4790280292;4790280293
4790280293;4790280294
4790280294;4790280295
4790280295;4790280296
4790280296;4790280297
4790280297;4790280298
4790280298;4790280303
4790280303;4790280299
4790280299;4790280300
4790280300;4790280301
4790280301;4790280311
4790280311;4790280312
2862181004;2862181005
2862181005;2862181004
2862181005;2862181006
2862181006;2862181005
2862181006;2862181007
2862181007;2862181006
2862181007;2862181008
2862181008;2862181007
2862181008;2862181009
2862181009;2862181008
2862181009;2862181010
2862181010;2862181009
2862181010;2862181011
2862181011;2862181010
2862181011;2862181012
2862181012;2862181011
2862181012;4790282815
4790282815;2862181012
4790282815;2862181013
2862181013;4790282815
2862181013;2862181014
2862181014;2862181013
2862181014;2862181015
2862181015;2862181014
2862181015;2862181028
2862181028;2862181015
2862181028;2862181042
2862181042;2862181028
2862181042;2862181039
2862181039;2862181042
2862181039;5301551817
5301551817;2862181039
5301551817;2862181017
2862181017;5301551817
2862181017;2862181018
2862181018;2862181017
2862181018;2862181019
2862181019;2862181018
2862181019;2862181020
2862181020;2862181019
2862181020;5176729068
5176729068;2862181020
5176729068;2862181022
2862181022;5176729068
2862181022;5176729067
5176729067;2862181022
5176729067;5176729066
5176729066;5176729067
5176729066;4520929203
4520929203;5176729066
4520929203;4769519588
4769519588;4520929203
4769519588;5176729065
5176729065;4769519588
5176729065;4520929204
4520929204;5176729065
4520929204;5176729069
5176729069;4520929204
5176729069;5176729063
5176729063;5176729069
5176729063;5176729060
5176729060;5176729063
5176729060;4520929205
4520929205;5176729060
4520929205;4520929206
4520929206;4520929205
4520929206;4769519585
4769519585;4520929206
4769519585;4520929207
4520929207;4769519585
4520929207;4520929208
4520929208;4520929207
4520929208;4520929209
4520929209;4520929208
4520929209;4769519594
4769519594;4520929209
4769519594;4520929210
4520929210;4769519594
4520929210;4520929211
4520929211;4520929210
4520929211;4769519593
4769519593;4520929211
4769519593;4520929212
4520929212;4769519593
4520929212;4520929213
4520929213;4520929212
4520929213;2447682000
2447682000;4520929213
2816812168;2816812166
2816812166;2816812168
2816812166;2816812160
2816812160;2816812166
2816812160;2816812163
2816812163;2816812160
2816812163;2185744979
2185744979;2816812163
2185744979;2816812165
2816812165;2185744979
2816812165;265085184
265085184;2816812165
2816812163;2816812164
2816812164;2816812163
2816812164;2816812165
2816812165;2816812164
2426396627;2809428316
2809428316;2426396627
2809428316;2426396647
2426396647;2809428316
2426396647;2426396632
2426396632;2426396647
2240457002;4802180269
4802180269;2240457002
4802180269;1703056840
1703056840;4802180269
1703056840;1703056791
1703056791;1703056840
1703056791;1703056710
1703056710;1703056791
1703056710;1703056578
1703056578;1703056710
2794846103;622541452
622541452;2794846103
622541452;2794846105
2794846105;622541452
2794846105;2504592756
2504592756;2794846105
2504592756;2794846109
2794846109;2504592756
2794846109;2794846097
2794846097;2794846109
2794846097;2794846111
2794846111;2794846097
2794846111;2794846113
2794846113;2794846111
2794846113;2794846101
2794846101;2794846113
2794846101;2794846114
2794846114;2794846101
1703056840;1703056867
1703056867;1703056840
2794846098;2794846101
2794846101;2794846098
616662891;2796882833
2796882833;616662891
2796882833;2796882834
2796882834;2796882833
2794846090;2794846097
2794846097;2794846090
2816812183;2816812184
2816812184;2816812183
2812015915;2812015916
2812015916;2812015915
2790996941;2790996938
2790996938;2790996941
2790996938;1714707215
1714707215;2790996938
1714707215;3040375210
3040375210;1714707215
3040375210;1714707245
1714707245;3040375210
1714707245;2791027192
2791027192;1714707245
2791027192;1714707284
1714707284;2791027192
1714707284;2791051389
2791051389;1714707284
2791051389;2790996951
2790996951;2791051389
2790996955;2790996957
2790996957;2790996955
2790996957;2790996960
2790996960;2790996957
264900295;4814498878
4814498878;264900295
1702859745;2874496913
2874496913;1702859745
2874496913;2874496914
2874496914;2874496913
2874496915;2874496918
2874496918;2874496915
2874496918;2874496916
2874496916;2874496918
2874496916;2874496917
2874496917;2874496916
4228147215;2819410928
2819410928;3338846119
3338846119;2819410929
2819410929;2338635081
2338635081;2022454898
2022454898;3338846169
3338846169;3338846627
3338846627;3338846622
3338846622;3338846612
3338846612;3338846597
3338846597;3338846148
3338846148;3338846147
3338846147;3338846619
2862496193;2862496194
2862496194;2862496193
2862496194;2862496195
2862496195;2862496194
2862496195;2862496196
2862496196;2862496195
2816812155;2816812156
2816812156;2816812155
3372667271;3333272922
3333272922;3333272923
4228147214;4228147217
2816812161;2816812162
2816812162;2816812161
2816812159;2816812161
2816812161;2816812159
2816812161;2816812160
2816812160;2816812161
2816812157;2816812159
2816812159;2816812157
2816812159;2816812167
2816812167;2816812159
4228147216;2819410916
2819410916;4228147215
4228147217;2023669588
2023669588;3342984525
3342984525;3342984549
3240221568;4790282819
4790282819;4790282820
4790282820;1371734930
1371734930;2862181025
2862181025;4410932875
4410932875;5178235200
5178235200;1371734910
1371734910;1371734909
1371734909;1371734908
1371734908;1371734906
759729816;759729699
759729699;759729816
759729699;1719376908
1719376908;759729699
1719377062;2274571968
2274571968;1719377062
2274571968;2776178521
2776178521;2274571968
2776178521;1719377081
1719377081;2776178521
3789181264;2027109697
2027109697;3789181264
2027109697;1719376371
1719376371;2027109697
265021160;2813471411
2813471411;2813471412
2813471412;626198758
626198758;482168726
482168726;482156284
482156284;482794585
482794585;2511463442
2511463442;477116647
477116647;477116649
477116649;587741484
587741484;4319637040
4319637040;477116650
477116650;599631349
599631349;477116651
2885582701;2885582702
2885582702;2885582701
2885582702;2885582703
2885582703;2885582702
2885582703;2885582704
2885582704;2885582703
1719376710;1719376705
1719376705;1719376710
759729834;759729669
759729669;759729834
759729669;1719376719
1719376719;759729669
1719377043;1719377045
1719377045;1719377043
1719377045;2776151557
2776151557;1719377045
2776151557;1719377056
1719377056;2776151557
616662741;4428882611
4428882611;2425124516
2425124516;1714707971
1714707971;1714707938
1714707938;1289742105
1289742105;4389952452
4389952452;616662793
616662793;2425128599
2425128599;1714707855
2823284606;2425124514
2425124514;2823276622
2823276622;1714740665
1714740665;1304306433
1304306433;1304307204
759729875;759729609
759729609;759729875
759729609;1719376404
1719376404;759729609
3789206386;1719376849
1719376849;3789206386
1719376849;1719376874
1719376874;1719376849
2874496907;2874496908
2874496908;2874496907
1671461989;1671434726
1671434726;1671461989
1671434726;2273336943
2273336943;1671434726
2273336943;2273336942
2273336942;2273336943
2273336942;2430205267
2430205267;2273336942
2430205267;571723587
571723587;2430205267
1719376673;1719376661
1719376661;1719376655
1719376655;1719376650
1719376650;1719376635
1719376635;1719376630
1719376630;1719376620
1719376620;1719376611
1719376611;1719376595
1719376595;1719376567
1719376567;1719376545
1719376545;1719376526
1719376526;1719376544
1719376544;1719376547
1719376547;1719376570
1719376570;2777271167
2777271167;1719376566
1719376566;1719376549
1719376549;1719376542
2512823656;2512890027
2512890027;2512823656
2512890027;2512890029
2512890029;2512890027
2512823657;5291910394
5291910394;2512823657
5291910394;5291910391
5291910391;5291910394
5291910391;5291910389
5291910389;5291910391
5291910389;3789224518
3789224518;5291910389
3789224518;2512890021
2512890021;3789224518
2512890021;4440594153
4440594153;2512890021
4440594153;616927629
616927629;4440594153
4428882611;2823284607
2823284606;616662741
1719377135;1719377153
1719377153;1719377135
1719377153;1719377171
1719377171;1719377153
1719377171;1719377214
1719377214;1719377171
1719377214;1719377217
1719377217;1719377214
1719377217;2776200599
2776200599;1719377217
2776200599;1719377219
1719377219;2776200599
1719377219;1719377231
1719377231;1719377219
1719377231;1719377233
1719377233;1719377231
1719377233;1719377235
1719377235;1719377233
4844775975;4908448119
4908448119;4844775975
4908448119;4908448120
4908448120;4908448119
4908448120;4844775974
4844775974;4908448120
4844775974;4908448921
4908448921;4844775974
4908448921;1805746588
1805746588;4908448921
1805746588;1719376453
1719376453;1805746588
1719376731;1719376729
1719376729;1719376731
1719376729;1719376739
1719376739;1719376729
1719376739;1719376735
1719376735;1719376739
1719376735;1719376733
1719376733;1719376735
1719376733;1719376727
1719376727;1719376733
1719376727;1719376684
1719376684;1719376727
1719376684;1719376680
1719376680;1719376684
1719376680;1719376640
1719376640;1719376680
1719376640;1719376618
1719376618;1719376640
1719376618;1719376598
1719376598;1719376618
1719376598;1719376584
1719376584;1719376598
2435786799;1719376419
1719376419;2435786799
1719376419;1719376489
1719376489;1719376419
1719376489;1719376600
1719376600;1719376489
1719376600;1719376628
1719376628;1719376600
1719376628;1719376673
1719376673;1719376628
1719376673;1719376682
1719376682;1719376673
1719376682;1719376686
1719376686;1719376682
1719376686;1719376731
1719376731;1719376686
1719376731;1719376845
1719376845;1719376731
1719376845;2777260150
2777260150;1719376845
2777260150;1719376883
1719376883;2777260150
1719376883;1719376969
1719376969;1719376883
1719376969;1719377038
1719377038;1719376969
1719376845;1719376835
1719376835;1719376845
1719376835;1719376823
1719376823;1719376835
1719376823;1719376819
1719376819;1719376823
1719376819;2435786869
2435786869;1719376819
2435786869;1719376801
1719376801;2435786869
1719376801;2435786871
2435786871;1719376801
2435786871;1719376790
1719376790;2435786871
1719376790;1719376787
1719376787;1719376790
1719376787;2435786784
2435786784;1719376787
2435786784;1719376778
1719376778;2435786784
1719376778;1719376774
1719376774;1719376778
1719376774;1719376759
1719376759;1719376774
1719376759;1719376757
1719376757;1719376759
1719376757;1719376755
1719376755;1719376757
1719376755;1719376753
1719376753;1719376755
616060608;5139749159
5139749159;5139749158
5139749158;1714801964
1714801964;4405856532
4405856532;344785416
1288548348;2615178076
2615178076;1288548348
2615178076;3789326526
3789326526;2615178076
3789326526;2615178078
2615178078;3789326526
344785416;616060616
616060616;2816518585
2816518585;2816518587
2816518587;4405856530
4405856530;4405856531
4405856531;4405856536
4405856536;4405856533
4405856533;4405856538
4405856538;344785416
1704450704;2876450908
2876450908;1704450704
2876450908;3240089259
3240089259;2876450908
3240089259;1704450734
1704450734;3240089259
1704450734;2876424342
2876424342;1704450734
2876424342;1704450761
1704450761;2876424342
4405856533;5309385982
5309385982;4405856537
4405856537;5309385983
5309385983;4405856534
4405856534;5309385954
5309385954;5309385795
5309385795;4405856539
2816518587;4663372350
4663372350;2816518587
4663372350;616060619
616060619;4663372350
616060619;344785035
344785035;616060619
344785035;616060648
616060648;344785035
616060648;616060610
616060610;616060648
3975673028;3975673027
3975673027;3975673026
3975673026;3975673024
3975673024;3975673021
3975673021;3975673020
3975673020;1621165572
1621165572;3975673019
3975673019;3975673017
3975673017;3975673016
3975673016;3975673013
3975673013;3975673011
3975673011;3975673006
3975673006;3975673004
3975673004;3975673000
3975673000;3975672995
3975672995;1621165557
1621165557;3975672988
3975672988;3975672980
3975672980;3975672977
3975672977;3975672978
3975672978;3975672979
3975672979;3975672983
3975672983;3975672984
3975672984;3975672985
3975672985;3975672986
3975672986;2882050469
1621153675;3975672975
3975672975;3975672974
3975672974;3975672973
3975672973;3975672972
3975672972;3975672968
3975672968;3975672967
3975672967;3975672966
3975672966;3975672969
3975672969;3975672970
3975672970;3975672976
3975672976;3975672987
3975672987;3975672990
3975672990;3975672998
3975672998;3975673003
3975673003;3975673008
3975673008;3975673009
3975673009;3975673010
3975673010;3975673012
3975673012;3975673015
3975673015;3975673018
3975673018;3975673023
3975673023;3975673025
3975673025;1781280664
4405856539;616060612
4790280264;1371734881
1371734881;5176354514
5176354514;1371734883
1371734883;1371734884
1371734884;1371734895
1371734895;1371734966
1371734966;4956774929
4790280313;2862122268
2862122268;2862122264
2862122264;2862122272
2862122272;1371734956
1371734956;1371734929
1371734929;4951344879
4951344879;5176878826
5176878826;2862168332
2862168332;1371734955
1371734955;1371734953
1371734953;1371734944
1371734944;1371734940
1371734940;1371734936
1371734936;3240221568
1371734906;4790280271
4790280271;1371734906
2240589946;2240589948
2240589948;2240589946
2240589948;2240589950
2240589950;2240589948
2240589950;2240589952
2240589952;2240589950
2240589952;2240589954
2240589954;2240589952
2240589954;2240589953
2240589953;2240589954
1704450512;2876568489
2876568489;1704450512
2876568489;2876568491
2876568491;2876568489
2876568491;1704450533
1704450533;2876568491
1704450533;1704450538
1704450538;1704450533
1704450538;2876568493
2876568493;1704450538
2876568493;1704450550
1704450550;2876568493
1704450550;2876564483
2876564483;1704450550
2876564483;4844764636
4844764636;2876564483
4844764636;2876568497
2876568497;4844764636
2876568497;1704450564
1704450564;2876568497
1704450564;1704450568
1704450568;1704450564
1704450568;2876570703
2876570703;1704450568
2876570703;2876156486
2876156486;2876570703
1704450707;2876424341
2876424341;1704450707
2876424341;1704450731
1704450731;2876424341
1704450731;1704450737
1704450737;1704450731
1704450737;1704450758
1704450758;1704450737
1704450758;1704450771
1704450771;1704450758
1704450771;1704450782
1704450782;1704450771
1704450782;1704450794
1704450794;1704450782
1704450794;1704450815
1704450815;1704450794
1704450557;1704450562
1704450562;1704450557
1704450562;2876554524
2876554524;1704450562
2876554524;1704450572
1704450572;2876554524
1704450572;1704450578
1704450578;1704450572
1704450578;1704450586
1704450586;1704450578
1704450586;1704450589
1704450589;1704450586
1704450589;1704450611
1704450611;1704450589
1704450611;1704450634
1704450634;1704450611
4405856539;5309385791
5309385791;4391746220
4391746220;4391746219
4391746219;5309385786
5309385786;4663372352
4663372352;616662842
616662842;4663372354
4663372354;616060610
616060610;2041827778
3771308733;3975673014
3975673014;3771308733
3975673014;3975673007
3975673007;3975673014
3975673007;3975673004
3975673004;3975673007
3975673004;3975672998
3975672998;3975673004
3975672971;3975673002
3975673002;3975672971
3975672959;3975670651
3975670651;3975672959
2868810958;3240196673
3240196673;2868810958
3240196673;2868810959
2868810959;3240196673
3975672963;3975670654
3975670654;3975672963
2868810962;3240196684
3240196684;2868810962
3240196684;2868810963
2868810963;3240196684
2868810960;3240196679
3240196679;2868810960
3240196679;2868810961
2868810961;3240196679
2824971745;2824971755
2824971755;2824971745
2824971755;2824971748
2824971748;2824971755
2824971748;2824971746
2824971746;2824971748
2824971747;2824971748
2824971748;2824971747
3975672961;3975672963
3975672963;3975672961
3975672963;3975672964
3975672964;3975672963
3975672964;3975673001
3975673001;3975672964
3975673001;3975672999
3975672999;3975673001
3975672999;3975672961
3975672961;3975672999
3975672957;3975672959
3975672959;3975672957
3975672959;3975672960
3975672960;3975672959
3975672960;3975672996
3975672996;3975672960
3975672996;3975672994
3975672994;3975672996
3975672994;3975672957
3975672957;3975672994
3975670650;3975670641
3975670641;3975670650
3975670641;3975670640
3975670640;3975670641
3975670640;3975670625
3975670625;3975670640
3975673031;3975673024
3975673024;3975673031
5120699254;5120699258
5120699258;5120699253
5120699253;1703311217
1703311217;1703311269
1703311269;1703311305
1703311305;1703311311
1703311311;1703311329
1703311329;1703311346
1703311346;1703311371
1703311371;5120699226
5120699226;1703311382
1703311382;5120699227
5120699227;1703311417
1703311417;2722597803
2722597803;2722597807
2722597807;1703311512
1703311512;1703311573
1703311573;1703311623
1703311623;1703311669
1703311669;4427522406
2824971764;2824971765
